0,0,47.521
1,1,47.475
2,5,-124.74
3,9,-252.65
4,3,692.62
5,6,464.2
6,4
7,7
8,16,426.14
9,18,263.95
10,9
11,4
12,7
13,6,421.41
14,4
15,3,184.49
16,2
17,2,213.0
18,13,-170.53
19,9
20,11,811.14
21,17,282.83
22,7,-392.11
23,7
24,8,189.75
25,12,194.15
26,3
27,16,87.118
28,7
29,7
30,12,-94.704
31,7
32,4,426.84
33,7
34,16,275.72
35,7
36,19,-126.09
37,7
38,7
39,3
40,4
41,3
42,12,-163.98
43,8,337.88
44,1
45,19,171.39
46,9
47,7
48,14,-20.315
49,2,102.93
50,6,970.6
51,3,427.22
52,9,76.001
53,4
54,9
55,18,302.54
56,15,46.612
57,7,225.72
58,8,448.91
59,4
60,17,-362.49
61,1
62,13,235.41
63,4,749.81
64,9
65,9
66,4
67,7
68,8,333.94
69,17,-217.98
70,4
71,19,-83.519
72,4
73,11,120.55
74,7
75,7,-64.481
76,9
77,9
78,13,-202.43
79,4,750.34
80,7
81,19,36.937
82,4
83,9
84,9
85,7
86,7
87,6,652.79
88,3
89,7
90,6,664.62
91,13,-62.556
92,19,133.15
93,18,141.39
94,4
95,3,540.5
96,9
97,9
98,4
99,9,299.25
100,3,128.72
101,7
102,16,479.48
103,7,-370.44
104,4
105,4
106,7
107,7
108,19,29.693
109,9
110,7,-309.73
111,1
112,4,360.1
113,9
114,2,353.86
115,3,927.32
116,7
117,1
118,3
119,9,-123.94
120,3,659.71
121,6,344.85
122,15,26.658
123,5,-416.38
124,1
125,4
126,9
127,12,353.72
128,15,-26.32
129,14,9.7268
130,7
131,2,-56.5
132,1
133,4
134,17,-197.06
135,8,633.18
136,9
137,4
138,7
139,7
140,14,71.768
141,15,-183.46
142,1
143,5,-526.2
144,7
145,10,-204.76
146,5
147,19,86.974
148,9
149,4
150,7,13.653
151,7
152,1
153,16,-77.219
154,14,462.25
155,15,112.95
156,6
157,2
158,2,-491.34
159,6
160,1
161,2,81.786
162,3,60.21
163,12,-88.517
164,13,159.96
165,5
166,1
167,5,-254.35
168,1
169,10,-245.55
170,6
171,2
172,12,446.62
173,11,-189.09
174,10,107.89
175,1
176,7
177,17,50.227
178,15,-291.91
179,5,-214.15
180,1
181,6,494.09
182,4
183,3
184,14,-152.57
185,9
186,18,-237.42
187,2
188,7,162.2
189,13,-140.89
190,10,-100.68
191,6,567.28
192,9
193,1
194,8
195,4,706.67
196,19,205.3
197,10,-182.37
198,5,434.8
199,6,892.92
200,1
201,8,174.35
202,1
203,1
204,6,633.59
205,9
206,1
207,5,-7.2573
208,8,266.97
209,7
210,6,1059.0
211,1
212,7
213,8,262.15
214,1
215,6,796.17
216,8
217,1
218,1
219,8,588.33
220,10,-301.25
221,19,84.128
222,6,717.95
223,4
224,5,273.72
225,1
226,1
227,6
228,6,349.76
229,5,-569.18
230,1
231,1
232,19,-126.24
233,5,-167.25
234,7
235,2
236,5,-75.469
237,8
238,1
239,5,-214.22
240,10,-219.56
241,1
242,19,-26.555
243,6,358.36
244,1
245,1
246,6,594.65
247,1
248,1
249,6,407.32
250,4
251,19,213.41
252,10,202.71
253,1
254,8
255,1
256,4
257,6,335.05
258,10,-42.345
259,5
260,1
261,5,-77.753
262,15,-122.74
263,5
264,14,419.27
265,8,294.42
266,3
267,19,-201.99
268,3
269,7
270,1
271,3
272,7
273,17,-16.593
274,5,121.31
275,15,164.07
276,2
277,3
278,1
279,5,-109.81
280,7
281,7,-236.38
282,7
283,3
284,1,-260.33
285,6,534.1
286,4,593.81
287,7,128.56
288,10,-184.35
289,3,411.31
290,11,-99.461
291,2,-335.55
292,2
293,12,-86.373
294,7
295,14,71.069
296,4
297,9
298,14,67.888
299,16,-103.51
300,5
301,9,-64.868
302,4
303,8,240.21
304,6
305,12,-192.39
306,4
307,18,206.38
308,2
309,9
310,15,-397.42
311,5
312,2,-885.17
313,2
314,9,601.1
315,13,-182.46
316,4
317,19,186.32
318,4
319,8,412.6
320,4
321,4
322,9
323,2,-133.56
324,16,1.7913
325,9
326,18,173.05
327,5,-16.19
328,7
329,4
330,5,-67.206
331,9
332,5
333,8,192.69
334,7
335,5
336,15,-295.08
337,9,-292.29
338,7
339,2,-862.18
340,0
341,5,368.4
342,12,-374.12
343,7
344,13,471.08
345,3,268.77
346,5
347,5
348,7
349,4
350,17,-121.49
351,16,3.4821
352,5
353,8,414.44
354,3,151.26
355,6
356,9,-532.2
357,4
358,5,330.41
359,14,427.81
360,19,232.19
361,2,-617.95
362,4
363,7
364,9
365,9
366,4
367,2,164.3
368,11,183.65
369,14,175.92
370,5,-134.7
371,7
372,0
373,9
374,5
375,18,-143.14
376,9
377,3,772.13
378,7
379,5
380,3,285.32
381,2,-215.39
382,8,381.32
383,4
384,11,271.04
385,18,34.057
386,0
387,2
388,5
389,11,134.5
390,19,-89.484
391,7
392,9
393,6
394,18,145.76
395,16,86.181
396,19,-81.607
397,7
398,11,220.23
399,5
400,9
401,19,174.23
402,11,324.82
403,7
404,4
405,9
406,2,-691.86
407,0
408,5
409,3,-73.174
410,11,-238.58
411,9
412,15,247.02
413,8,934.52
414,14,-23.501
415,6
416,5,-209.98
417,2,-429.28
418,2
419,4
420,4
421,7
422,9
423,2,-884.16
424,0
425,10,-399.97
426,5,-188.67
427,7
428,4
429,12,-143.92
430,8,-6.7259
431,4
432,16,-208.43
433,9
434,13,346.01
435,15,-387.83
436,7
437,14,-196.81
438,7
439,18,233.92
440,7
441,11,-44.453
442,7
443,7
444,11,222.25
445,7
446,4
447,17,117.07
448,15,18.842
449,16,-124.17
450,4
451,18,-209.65
452,9
453,8,612.24
454,14,416.55
455,19,234.73
456,9,-284.0
457,7
458,7
459,7
460,7
461,7
462,16,348.1
463,8,413.75
464,5,-163.26
465,1
466,7
467,11,-47.507
468,9,227.4
469,5
470,7
471,9
472,0
473,2
474,15,-99.243
475,3,715.05
476,9,345.79
477,11,215.82
478,2,426.14
479,17,64.332
480,18,-75.476
481,12,62.032
482,16,97.596
483,5,-642.13
484,8
485,7,187.53
486,9
487,7
488,10,-251.27
489,14,446.36
490,5,-506.78
491,4
492,13,52.523
493,4
494,4
495,9
496,8,646.13
497,7,-732.24
498,8
499,14,1.8915
500,13,237.16
501,9
502,4
503,13,-35.297
504,4
505,4
506,7
507,8,359.99
508,5,181.59
509,9
510,4
511,5,-271.97
512,9
513,13,106.02
514,9
515,7,-287.75
516,9
517,4
518,7,-126.79
519,12,189.87
520,16,106.92
521,13,183.97
522,19,51.923
523,9
524,2
525,4
526,8,649.93
527,5,-800.68
528,7
529,14,-322.88
530,6
531,13,-269.65
532,9
533,19,-41.084
534,10,56.582
535,4
536,4
537,10,-359.14
538,4
539,4
540,5,-233.26
541,10,-199.55
542,14,418.25
543,9
544,4
545,4
546,13,452.15
547,4
548,9
549,14,-82.934
550,5
551,10,257.83
552,5,199.83
553,13,-110.54
554,9
555,9
556,4
557,4
558,12,-417.06
559,13,-46.751
560,4
561,14,381.7
562,7
563,4
564,5,556.13
565,10,270.93
566,13,-426.19
567,9
568,8,-111.25
569,9
570,19,-402.44
571,16,197.12
572,9
573,4
574,14,35.796
575,16,-71.763
576,4
577,4
578,16,256.97
579,4
580,4
581,8,652.7
582,16,319.36
583,13,-70.921
584,7
585,19,-302.83
586,7
587,14,-1.208
588,4
589,4
590,14,-193.72
591,4
592,4
593,7
594,7
595,16,500.43
596,8,332.76
597,18,75.341
598,12,-30.438
599,4
600,6
601,13,67.481
602,4
603,19,-96.613
604,4
605,6
606,19,15.411
607,5
608,18,353.55
609,4
610,6
611,13,338.34
612,4
613,4
614,13,271.79
615,7,-100.86
616,5
617,7
618,7,138.8
619,10,138.5
620,9
621,4
622,8,813.37
623,10,267.67
624,16,-220.72
625,4
626,14,32.592
627,17,-184.13
628,9
629,9
630,4
631,7
632,4
633,19,-395.88
634,8,379.25
635,4
636,5,52.672
637,9
638,5
639,14,-287.74
640,2,-23.926
641,5
